arrival_time_us,cpu_burst_duration_us,io_burst_duration_us,nice,weight,scheduling_class,cpu_request
1149640245,1181378,0,19,15,0,0.003170
1149640245,2827381,0,19,15,0,0.004494
1149640245,12475896,0,19,15,0,0.003521
1149640245,12480817,0,19,15,0,0.005280
1149640245,6229425,0,19,15,0,0.003521
1149640246,6742903,0,19,15,0,0.007660
1149640246,20611904,0,19,15,0,0.007042
1149640246,11372602,0,19,15,0,0.001585
1149640246,12743033,0,19,15,0,0.002201
1149640246,48097696,0,19,15,0,0.001320
1149640246,2529308,0,19,15,0,0.004402
1149640246,31889591,0,19,15,0,0.003258
1149640246,9521613,0,19,15,0,0.005463
1149640246,13067416,0,19,15,0,0.004318
1149640246,5063464,0,19,15,0,0.003696
1149640246,3811632,0,19,15,0,0.003696
1149640246,1173036,0,19,15,0,0.005196
1149640246,10598513,0,19,15,0,0.002026
1149640246,12626129,0,19,15,0,0.003521
1149640246,27018855,0,19,15,0,0.002026
1149640246,2535824,0,19,15,0,0.006516
1149640246,35774770,0,19,15,0,0.004051
1149640247,20818641,0,19,15,0,0.008194
1149640247,2742659,0,19,15,0,0.008362
1149640247,3954952,0,19,15,0,0.008545
1149640247,4789459,0,19,15,0,0.025726
1149640247,3873227,0,19,15,0,0.007660
1149640247,27007083,0,19,15,0,0.002907
1149640247,27786824,0,19,15,0,0.007576
1149640247,2776268,0,19,15,0,0.008804
1149640247,1170527,0,19,15,0,0.008102
1149640247,20662611,0,19,15,0,0.002907
1149640247,38200442,0,19,15,0,0.003170
1149640247,11279791,0,19,15,0,0.008636
1149640247,1121808,0,19,15,0,0.003696
1149640248,33877502,0,19,15,0,0.005638
1149640248,23594898,0,19,15,0,0.011353
1149640248,12471661,0,19,15,0,0.002552
1149640248,19889263,0,19,15,0,0.003696
1149640248,27014659,0,19,15,0,0.008102
1149640248,27397746,0,19,15,0,0.002377
1149640248,32885534,0,19,15,0,0.002464
1149640248,2778099,0,19,15,0,0.044922
1149640248,2117194,0,19,15,0,0.008102
1149640249,8587379,0,19,15,0,0.008011
1149640249,2839259,0,19,15,0,0.005547
1149640249,20660886,0,19,15,0,0.047546
1149640249,27826649,0,19,15,0,0.002377
1149640249,18866804,0,19,15,0,0.008545
1149640249,9295694,0,19,15,0,0.004135
1149640249,15656513,0,19,15,0,0.008102
1149640249,5195366,0,19,15,0,0.020691
1149640249,6416208,0,19,15,0,0.002377
1149640249,25593344,0,19,15,0,0.012146
1149640249,7984046,0,19,15,0,0.012955
1149640249,12464345,0,19,15,0,0.008102
1149640250,27785550,0,19,15,0,0.002289
1149640250,27909500,0,19,15,0,0.008362
1149640250,3216616,0,19,15,0,0.002026
1149640250,6299501,0,19,15,0,0.012146
1149640250,31639151,0,19,15,0,0.032410
1149640250,3112965,0,19,15,0,0.004578
1149640250,18632044,0,19,15,0,0.003696
1149640251,5574573,0,19,15,0,0.015579
1149640251,2581761,0,19,15,0,0.005196
1149640251,28648102,0,19,15,0,0.002026
1149640251,4780012,0,19,15,0,0.003788
1149640251,20648555,0,19,15,0,0.003521
1149640252,6919995,0,19,15,0,0.008011
1149640252,27805479,0,19,15,0,0.020081
1149640252,2306677,0,19,15,0,0.020172
1149640252,33866576,0,19,15,0,0.003433
1149640252,12737840,0,19,15,0,0.007751
1149640253,17276818,0,19,15,0,0.040527
1149640253,26162453,0,19,15,0,0.002552
1149640253,31888270,0,19,15,0,0.046936
1149640253,10608839,0,19,15,0,0.002464
1149640253,8981254,0,19,15,0,0.005280
1149640253,2856017,0,19,15,0,0.008896
1149640253,3209294,0,19,15,0,0.008362
1149640253,4356617,0,19,15,0,0.002201
1149640253,8010957,0,19,15,0,0.040527
1149640253,38258038,0,19,15,0,0.005463
1149640253,6801368,0,19,15,0,0.003258
1149640253,5591442,0,19,15,0,0.006165
1149640253,3867452,0,19,15,0,0.005020
1149640253,18237865,0,19,15,0,0.004135
1149640253,18223589,0,19,15,0,0.007919
1149640253,1603059,0,19,15,0,0.006958
1149640253,5163006,0,19,15,0,0.021912
1149640254,2297774,0,19,15,0,0.040527
1149640254,2535816,0,19,15,0,0.032043
1149640254,5692202,0,19,15,0,0.028625
1149640254,12714425,0,19,15,0,0.003170
1149640254,2377099,0,19,15,0,0.007309
1149640254,1759123,0,19,15,0,0.001497
1149640254,2782598,0,19,15,0,0.003521
1149640254,2707577,0,19,15,0,0.003521
1149640255,1379140,0,19,15,0,0.007843
1149640255,2335947,0,19,15,0,0.008194
1149640255,3654111,0,19,15,0,0.017609
1149640255,2766573,0,19,15,0,0.006783
1149640255,12473140,0,19,15,0,0.004318
1149640255,1767690,0,19,15,0,0.003876
1149640255,4417246,0,19,15,0,0.008636
1149640255,5409091,0,19,15,0,0.002026
1149640255,33048967,0,19,15,0,0.004051
1149640255,1486291,0,19,15,0,0.016205
1149640255,22351680,0,19,15,0,0.022461
1149640256,2295504,0,19,15,0,0.002289
1149640256,1785795,0,19,15,0,0.006958
1149640256,14616375,0,19,15,0,0.009689
1149640256,23595537,0,19,15,0,0.010300
1149640256,27898445,0,19,15,0,0.007133
1149640256,27186360,0,19,15,0,0.006432
1149640256,20638377,0,19,15,0,0.004494
1149640256,4884823,0,19,15,0,0.003876
1149640256,31890458,0,19,15,0,0.008102
1149640256,4176119,0,19,15,0,0.004051
1149640256,4102254,0,19,15,0,0.016205
1149640256,8171039,0,19,15,0,0.002640
1149640256,21142807,0,19,15,0,0.004051
1149640256,5470688,0,19,15,0,0.009949
1149640256,2751294,0,19,15,0,0.002907
1149640256,9523444,0,19,15,0,0.021484
1149640257,6227285,0,19,15,0,0.017700
1149640257,7983253,0,19,15,0,0.032410
1149640257,20020221,0,19,15,0,0.036255
1149640257,20497012,0,19,15,0,0.000528
1149640257,4205657,0,19,15,0,0.002552
1149640257,5572781,0,19,15,0,0.007309
1149640257,11355996,0,19,15,0,0.007133
1149640257,4444218,0,19,15,0,0.040527
1149640257,3199484,0,19,15,0,0.001144
1149640257,2795890,0,19,15,0,0.010559
1149640257,2675951,0,19,15,0,0.002552
1149640257,2390931,0,19,15,0,0.005814
1149640257,3348446,0,19,15,0,0.006248
1149640257,11280137,0,19,15,0,0.003876
1149640257,3339021,0,19,15,0,0.005196
1149640258,5406934,0,19,15,0,0.030914
1149640258,5682670,0,19,15,0,0.002731
1149640258,2045409,0,19,15,0,0.004845
1149640258,27022982,0,19,15,0,0.002026
1149640258,32595159,0,19,15,0,0.008545
1149640258,2250019,0,19,15,0,0.004845
1149640259,2617515,0,19,15,0,0.028717
1149640259,12475263,0,19,15,0,0.004669
1149640259,2347441,0,19,15,0,0.002552
1149640259,14622591,0,19,15,0,0.006248
1149640259,2001590,0,19,15,0,0.006432
1149640259,14254490,0,19,15,0,0.006958
1149640259,2802410,0,19,15,0,0.003521
1149640259,32936820,0,19,15,0,0.005196
1149640259,10804650,0,19,15,0,0.019623
1149640259,5575518,0,19,15,0,0.027039
1149640260,5864583,0,19,15,0,0.009064
1149640260,27302387,0,19,15,0,0.006958
1149640260,10957696,0,19,15,0,0.012329
1149640260,12472590,0,19,15,0,0.045349
1149640260,38179588,0,19,15,0,0.000705
1149640260,2026292,0,19,15,0,0.003433
1149640260,13631812,0,19,15,0,0.003960
1149640260,23530985,0,19,15,0,0.016205
1149640260,18525653,0,19,15,0,0.008102
1149640260,30765464,0,19,15,0,0.011002
1149640260,30516704,0,19,15,0,0.001652
1149640260,9657211,0,19,15,0,0.034241
1149640261,2636776,0,19,15,0,0.033264
1149640261,2636776,0,19,15,0,0.003433
1149640261,5141640,0,19,15,0,0.008102
1149983850,704679,0,9,137,1,0.020172
1149983850,701924,0,9,137,1,0.020172
1150020746,670352,0,9,137,1,0.025360
1150020747,668015,0,9,137,1,0.025360
1150020747,711489,0,9,137,1,0.025360
1150020747,671832,0,9,137,1,0.025360
1150020747,671831,0,9,137,1,0.025360
1150020747,670350,0,9,137,1,0.025360
1150245377,534622,0,9,137,1,0.024200
1150245377,440405,0,9,137,1,0.024200
1150245377,440405,0,9,137,1,0.024200
1150245377,440405,0,9,137,1,0.024200
1150282174,403540,0,9,137,1,0.023865
1150282174,393187,0,9,137,1,0.023865
1150282174,392549,0,9,137,1,0.023865
1150282175,392971,0,9,137,1,0.023865
1150282175,392228,0,9,137,1,0.023865
1150282175,393572,0,9,137,1,0.023865
1150301044,416822,0,9,137,1,0.024384
1150301044,399029,0,9,137,1,0.024384
1150301044,369810,0,9,137,1,0.024384
1150301044,369810,0,9,137,1,0.024384
1150434108,283087,0,19,15,0,0.004402
1150434108,282073,0,19,15,0,0.010651
1151018675,6631282,0,19,15,0,0.008102
1151019210,6600985,0,19,15,0,0.002552
1151019210,6662537,0,19,15,0,0.003521
1152208552,5414958,0,19,15,0,0.007484
1152208552,5415108,0,19,15,0,0.004402
1152208552,5409293,0,19,15,0,0.003876
1152208552,7995969,0,19,15,0,0.002026
1152684013,74527405,0,19,15,0,0.008713
1153130912,4735924,0,8,172,1,0.008987
1154761895,48650795,0,19,15,0,0.004051
1155767655,81311207,0,19,15,0,0.002377
1155767655,50448896,0,19,15,0,0.005638
1155767655,48392320,0,19,15,0,0.004135
1155767655,81337088,0,19,15,0,0.003258
1155774149,50343683,0,9,137,1,0.041382
1156973150,3685622,0,19,15,0,0.006248
1158143525,3224438,0,19,15,0,0.024567
1158143525,1001145,0,19,15,0,0.003788
1158143820,1018502,0,19,15,0,0.007484
1158445657,50464815,0,9,137,1,0.028076
1158445658,47855751,0,9,137,1,0.028076
1158445658,50735145,0,9,137,1,0.028076
1159363465,1309045,0,19,15,0,0.030365
1159363465,2428908,0,19,15,0,0.004402
1159363465,1295392,0,19,15,0,0.043152
1159364042,3280650,0,19,15,0,0.008102
1159900099,3005515,0,19,15,0,0.000705
1159900099,2884964,0,19,15,0,0.039246
1161406037,2441270,0,19,15,0,0.005722
1161406037,2581075,0,19,15,0,0.009857
1161406037,2579191,0,19,15,0,0.005196
1161406038,2570575,0,19,15,0,0.006248
1161406038,2550045,0,19,15,0,0.007660
1161406038,2577457,0,19,15,0,0.003609
1161406038,2336221,0,19,15,0,0.001585
1161406038,2560628,0,19,15,0,0.003433
1161406039,2371717,0,19,15,0,0.003433
1161829297,3164957,0,19,15,0,0.003960
1161829298,2773385,0,19,15,0,0.022186
1161829298,2292473,0,19,15,0,0.008011
1161829298,2043111,0,19,15,0,0.003258
1161829298,2404643,0,19,15,0,0.004578
1161829298,2356541,0,19,15,0,0.008194
1161829298,2420356,0,19,15,0,0.002907
1161829299,2019315,0,19,15,0,0.002640
1161829299,2370179,0,19,15,0,0.008545
1161829299,2108588,0,19,15,0,0.006432
1161829299,2091431,0,19,15,0,0.003960
1161887332,2376534,0,19,15,0,0.032837
1161887332,2361361,0,19,15,0,0.027466
1161887332,2354761,0,19,15,0,0.011795
1161887332,2389820,0,19,15,0,0.012955
1161887333,2376238,0,19,15,0,0.019989
1161887333,2376746,0,19,15,0,0.001760
1161887333,2651542,0,19,15,0,0.008011
1161887333,2957182,0,19,15,0,0.005196
1161887334,2388792,0,19,15,0,0.040527
1161887334,2326805,0,19,15,0,0.002026
1161887334,2537010,0,19,15,0,0.003876
1161887334,2716574,0,19,15,0,0.030029
1161887335,2555128,0,19,15,0,0.031433
1161887335,2170946,0,19,15,0,0.006165
1161887335,2307019,0,19,15,0,0.008102
1162015089,7336983,0,19,15,0,0.011002
1162084589,2039022,0,19,15,0,0.006958
1162265110,1626327,0,19,15,0,0.010208
1162298261,1535961,0,19,15,0,0.003788
1163201463,5802435,0,19,15,0,0.004051
1163201463,5807415,0,19,15,0,0.008102
1164335097,36277143,0,9,137,1,0.021851
1164609289,72540430,0,19,15,0,0.004051
1164609289,72488076,0,19,15,0,0.006958
1164899003,1494503,0,19,15,0,0.001619
1164899003,5143146,0,19,15,0,0.008453
1164899316,1043389,0,19,15,0,0.003345
1164899317,1206713,0,19,15,0,0.004845
1164899317,1308465,0,19,15,0,0.002464
1165369595,3585015,0,19,15,0,0.001585
1165369595,3615900,0,19,15,0,0.013214
1165369595,3771916,0,19,15,0,0.008194
1165369596,2618281,0,19,15,0,0.002026
1165369596,3677031,0,19,15,0,0.007919
1165416625,2661680,0,19,15,0,0.006248
1165416626,2845504,0,19,15,0,0.001848
1165416626,2848530,0,19,15,0,0.018829
1166256214,1217265,0,8,172,1,0.012238
1166346017,1799178,0,19,15,0,0.012070
1166346017,1800083,0,19,15,0,0.003696
1166346018,1278904,0,19,15,0,0.004227
1166346018,1734795,0,19,15,0,0.011185
1166346018,2004421,0,19,15,0,0.002552
1166346018,1750775,0,19,15,0,0.008636
1166346018,1137018,0,19,15,0,0.003960
1166346019,1926465,0,19,15,0,0.009689
1166352522,5560268,0,19,15,0,0.045410
1166352523,5628628,0,19,15,0,0.002377
1166361231,1424443,0,19,15,0,0.003521
1166361231,1255816,0,19,15,0,0.004051
1166361231,1262737,0,19,15,0,0.005814
1166361464,1032828,0,19,15,0,0.019470
1166361464,1020075,0,19,15,0,0.003788
1166371778,1135459,0,19,15,0,0.000705
1166371778,1894562,0,19,15,0,0.011276
1166371778,1024157,0,19,15,0,0.008102
1166371778,1538001,0,19,15,0,0.005898
1166371951,1256546,0,19,15,0,0.014969
1166371951,1112608,0,19,15,0,0.009415
1166560866,1839513,0,19,15,0,0.029572
1166560866,1607109,0,19,15,0,0.009506
1166560866,1153083,0,19,15,0,0.006889
1166561147,1206085,0,19,15,0,0.012146
1166561147,1602006,0,19,15,0,0.002289
1166561147,2634044,0,19,15,0,0.021484
1166561147,2772003,0,19,15,0,0.003521
1166601400,5549520,0,19,15,0,0.004051
1166733235,34281613,0,9,137,1,0.002907
1166844671,1317758,0,19,15,0,0.016205
1166916803,2399485,0,19,15,0,0.007751
1166916803,2214567,0,19,15,0,0.007217
1166916803,2774253,0,19,15,0,0.016205
1166916803,2150730,0,19,15,0,0.003696
1166916803,2480901,0,19,15,0,0.032227
1166916804,2375244,0,19,15,0,0.055054
1166916804,2631615,0,19,15,0,0.004051
1166916805,2429052,0,19,15,0,0.036743
1166916995,1329326,0,19,15,0,0.003345
1166977674,1180585,0,19,15,0,0.003696
1167066000,70156267,0,19,15,0,0.006958
1167095096,3540673,0,19,15,0,0.023071
1167095096,3205950,0,19,15,0,0.064209
1167095096,3351232,0,19,15,0,0.003960
1167095097,3162822,0,19,15,0,0.055054
1167095097,4349894,0,19,15,0,0.011276
1167095097,4318101,0,19,15,0,0.033875
1167095221,1611526,0,19,15,0,0.006958
1167313329,1771721,0,19,15,0,0.008545
1167313329,2541880,0,19,15,0,0.009155
1167313329,3874472,0,19,15,0,0.009506
1167313786,1622891,0,19,15,0,0.004051
1167363379,69753368,0,19,15,0,0.007042
1167419828,2230875,0,19,15,0,0.002907
1167419828,1836203,0,19,15,0,0.016296
1167419828,3192758,0,19,15,0,0.022980
1167419828,1667715,0,19,15,0,0.003696
1167419828,2725746,0,19,15,0,0.002026
1167419828,2514900,0,19,15,0,0.039734
1167420646,1497681,0,19,15,0,0.005989
1167513917,63547969,0,19,15,0,0.005814
1167553217,2077408,0,19,15,0,0.017090
1167553217,1509521,0,19,15,0,0.002464
1167578512,1857835,0,19,15,0,0.008987
1167578512,2723726,0,19,15,0,0.006783
1167578512,1800209,0,19,15,0,0.003521
1167578512,2722898,0,19,15,0,0.004051
1167578682,1646487,0,19,15,0,0.001585
1167578682,1858027,0,19,15,0,0.018219
1167578682,1646224,0,19,15,0,0.004051
1167578683,1791414,0,19,15,0,0.012955
1167845433,2074565,0,19,15,0,0.007660
1167845433,1914003,0,19,15,0,0.007843
1167845433,2203771,0,19,15,0,0.002026
1167845938,1960113,0,19,15,0,0.008636
1167847106,1158446,0,19,15,0,0.003696
1168760241,1094715,0,19,15,0,0.011887
1168760241,1488512,0,19,15,0,0.029419
1168760241,1212412,0,19,15,0,0.007660
1168760241,1304871,0,19,15,0,0.003696
